time,distance
1748453775.226724,-0.3687833249568939
1748453775.2267275,-0.3687833249568939
1748453775.2267325,-0.3687833249568939
1748453775.226739,-0.3687833249568939
1748453775.2267437,-0.3687833249568939
1748453775.2267456,-0.3687833249568939
1748453775.2267485,-0.3687833249568939
1748453775.226758,-0.3687833249568939
1748453775.2267594,-0.3687833249568939
1748453775.2267685,-0.3687833249568939
1748453775.2267702,-0.3687833249568939
1748453775.226785,-0.3687833249568939
1748453775.2268903,-0.3687833249568939
1748453775.226899,-0.3687833249568939
1748453775.2269034,-0.3687833249568939
1748453775.226907,-0.3687833249568939
1748453775.2269092,-0.3687833249568939
1748453775.2269142,-0.3687833249568939
1748453775.2269213,-0.3687833249568939
1748453775.2269263,-0.3687833249568939
1748453775.2269325,-0.3687833249568939
1748453775.2269382,-0.3687833249568939
1748453775.2269433,-0.3687833249568939
1748453775.226948,-0.3687833249568939
1748453775.2269502,-0.3687833249568939
1748453775.2269576,-0.3687833249568939
1748453775.2269661,-0.3687833249568939
1748453775.226972,-0.3687833249568939
1748453775.2269814,-0.3687833249568939
1748453775.2269876,-0.3687833249568939
1748453775.2269943,-0.3687833249568939
1748453775.2270002,-0.3687833249568939
1748453775.227006,-0.3687833249568939
1748453775.2270095,-0.3687833249568939
1748453775.2270145,-0.3687833249568939
1748453775.2270198,-0.3687833249568939
1748453775.2270265,-0.3687833249568939
1748453775.2271209,-0.3687833249568939
1748453775.2271237,-0.3687833249568939
1748453775.2271278,-0.3687833249568939
1748453775.2271373,-0.3687833249568939
1748453775.2271395,-0.3687833249568939
1748453775.227145,-0.3689315617084503
1748453775.2271483,-0.3689315617084503
1748453775.2271543,-0.3689315617084503
1748453775.2271595,-0.3689315617084503
1748453775.2271655,-0.3689315617084503
1748453775.2271717,-0.3689315617084503
1748453775.2271748,-0.3689315617084503
1748453775.2271798,-0.3689315617084503
1748453775.2271862,-0.3689315617084503
1748453775.2271948,-0.3689315617084503
1748453775.2272031,-0.3689315617084503
1748453775.2272804,-0.3689315617084503
1748453775.227288,-0.3689315617084503
1748453775.2272916,-0.3689315617084503
1748453775.2272944,-0.3689315617084503
1748453775.227296,-0.3689315617084503
1748453775.2273014,-0.3689315617084503
1748453775.227304,-0.3689315617084503
1748453775.227312,-0.3689315617084503
1748453775.2273185,-0.3689315617084503
1748453775.2273228,-0.3689315617084503
1748453775.2273269,-0.3689315617084503
1748453775.227334,-0.3689315617084503
1748453775.2273395,-0.3689315617084503
1748453775.2274039,-0.3689315617084503
1748453775.22741,-0.3689315617084503
1748453775.2274225,-0.3689315617084503
1748453775.2274258,-0.3689315617084503
1748453775.2274275,-0.3689315617084503
1748453775.227432,-0.3689315617084503
1748453775.2274404,-0.3689315617084503
1748453775.227443,-0.3689315617084503
1748453775.2274494,-0.3689315617084503
1748453775.2274554,-0.3689315617084503
1748453775.2274594,-0.3689315617084503
1748453775.2274628,-0.3689315617084503
1748453775.227516,-0.3689315617084503
1748453775.2275186,-0.3689315617084503
1748453775.227528,-0.3689315617084503
1748453775.2275312,-0.3689315617084503
1748453775.227533,-0.3689315617084503
1748453775.2275383,-0.3689315617084503
1748453775.227542,-0.3689315617084503
1748453775.2275891,-0.3689315617084503
1748453775.227592,-0.3689315617084503
1748453775.227596,-0.3689315617084503
1748453775.2276013,-0.3689315617084503
1748453775.2276402,-0.3689315617084503
1748453775.2276452,-0.3689315617084503
1748453775.2276518,-0.3689315617084503
1748453775.2276578,-0.3689315617084503
1748453775.2276862,-0.3689315617084503
1748453775.2276888,-0.3689315617084503
1748453775.2276978,-0.3689315617084503
1748453775.227714,-0.3689315617084503
1748453775.2277198,-0.3689315617084503
1748453775.2277253,-0.3689315617084503
1748453775.2277439,-0.3689315617084503
1748453775.2277656,-0.3689315617084503
1748453775.229612,-0.3689315617084503
1748453775.229616,-0.3689315617084503
1748453775.2296174,-0.3689315617084503
1748453775.2296262,-0.3689315617084503
1748453775.2333407,-0.3689315617084503
1748453775.2348118,-0.3689315617084503
1748453775.2348177,-0.3689315617084503
1748453775.234827,-0.3689315617084503
1748453775.2348309,-0.3689315617084503
1748453775.2373257,-0.3689315617084503
1748453775.23733,-0.3689315617084503
1748453775.2373319,-0.3689315617084503
1748453775.239388,-0.3689315617084503
1748453775.2393932,-0.3689315617084503
1748453775.240927,-0.3689315617084503
1748453775.2409325,-0.3689315617084503
1748453775.2424629,-0.3689315617084503
1748453775.2424753,-0.3689315617084503
1748453775.2445724,-0.3689315617084503
1748453775.24458,-0.3689315617084503
1748453775.246402,-0.3689315617084503
1748453775.2480052,-0.3689315617084503
1748453775.2480114,-0.3689315617084503
1748453775.251662,-0.3689315617084503
1748453775.25579,-0.3689315617084503
1748453775.255799,-0.3689315617084503
1748453775.2587886,-0.3689315617084503
1748453775.2587972,-0.3689315617084503
1748453775.2588017,-0.3689315617084503
1748453775.2588065,-0.3689315617084503
1748453775.2588367,-0.3689315617084503
1748453775.2615118,-0.3689315617084503
1748453775.265112,-0.3689315617084503
1748453775.2669902,-0.3689315617084503
1748453775.2669973,-0.3689315617084503
1748453775.2699704,-0.3689315617084503
1748453775.2699735,-0.3689315617084503
1748453775.26999,-0.3689315617084503
1748453775.272263,-0.3689315617084503
1748453775.2722683,-0.3689315617084503
1748453775.272273,-0.3689315617084503
1748453775.272275,-0.3689315617084503
1748453775.274532,-0.3689315617084503
1748453775.2765155,-0.3689315617084503
1748453775.2765284,-0.3689315617084503
1748453775.2784653,-0.3689315617084503
1748453775.2818863,-0.3689315617084503
1748453775.2844408,-0.3689315617084503
1748453775.284449,-0.3689315617084503
1748453775.2844532,-0.3630160391330719
1748453775.2844596,-0.3630160391330719
1748453775.286189,-0.3630160391330719
1748453775.286201,-0.3630160391330719
1748453775.2879043,-0.3630160391330719
1748453775.2879128,-0.3630160391330719
1748453775.2894177,-0.3630160391330719
1748453775.2909338,-0.3630160391330719
1748453775.2909727,-0.3630160391330719
1748453775.2946358,-0.3630160391330719
1748453775.294647,-0.3630160391330719
1748453775.2985623,-0.3630160391330719
1748453775.2985709,-0.3630160391330719
1748453775.2985876,-0.3630160391330719
1748453775.2986057,-0.3630160391330719
1748453775.2986252,-0.3630160391330719
1748453775.302861,-0.3630160391330719
1748453775.3028812,-0.3630160391330719
1748453775.30289,-0.3630160391330719
1748453775.3028965,-0.3630160391330719
1748453775.305025,-0.3630160391330719
1748453775.3050382,-0.3630160391330719
1748453775.3050432,-0.3630160391330719
1748453775.307633,-0.3630160391330719
1748453775.3076413,-0.3630160391330719
1748453775.3076482,-0.3630160391330719
1748453775.3076825,-0.3630160391330719
1748453775.3095214,-0.3630160391330719
1748453775.3095284,-0.3630160391330719
1748453775.311799,-0.3630160391330719
1748453775.311809,-0.3630160391330719
1748453775.3150766,-0.3630160391330719
1748453775.3150852,-0.3630160391330719
1748453775.3150902,-0.3630160391330719
1748453775.315096,-0.3630160391330719
1748453775.316744,-0.3630160391330719
1748453775.3167496,-0.3630160391330719
1748453775.3253193,-0.3630160391330719
1748453775.3272748,-0.3630160391330719
1748453775.3272822,-0.3630160391330719
1748453775.327287,-0.3630160391330719
1748453775.3301175,-0.3630160391330719
1748453775.3301306,-0.3630160391330719
1748453775.3301375,-0.3630160391330719
1748453775.3320968,-0.3630160391330719
