time,distance
1748452835.434902,-0.43592435121536255
1748452835.4349077,-0.43592435121536255
1748452835.4349298,-0.43592435121536255
1748452835.434935,-0.43592435121536255
1748452835.4349413,-0.43592435121536255
1748452835.434965,-0.43592435121536255
1748452835.434986,-0.43592435121536255
1748452835.4350061,-0.43592435121536255
1748452835.4350197,-0.43592435121536255
1748452835.4350266,-0.43592435121536255
1748452835.435047,-0.43592435121536255
1748452835.4350798,-0.43592435121536255
1748452835.4350965,-0.43592435121536255
1748452835.435102,-0.43592435121536255
1748452835.4351404,-0.4383561909198761
1748452835.4352329,-0.4383561909198761
1748452835.4354072,-0.4383561909198761
1748452835.4354198,-0.4383561909198761
1748452835.4355733,-0.4383561909198761
1748452835.435596,-0.4383561909198761
1748452835.43574,-0.4383561909198761
1748452835.4357467,-0.4383561909198761
1748452835.4359992,-0.4383561909198761
1748452835.4360113,-0.4383561909198761
1748452835.436019,-0.4383561909198761
1748452835.4360254,-0.4383561909198761
1748452835.4360359,-0.4383561909198761
1748452835.4360425,-0.4383561909198761
1748452835.436051,-0.4383561909198761
1748452835.436063,-0.4383561909198761
1748452835.4360738,-0.4383561909198761
1748452835.4360864,-0.4383561909198761
1748452835.4361079,-0.4383561909198761
1748452835.4361231,-0.4383561909198761
1748452835.436165,-0.4383561909198761
1748452835.4361858,-0.4383561909198761
1748452835.4362001,-0.4383561909198761
1748452835.4362092,-0.4383561909198761
1748452835.4362223,-0.4383561909198761
1748452835.436228,-0.4383561909198761
1748452835.436241,-0.4383561909198761
1748452835.436255,-0.4383561909198761
1748452835.4362886,-0.4383561909198761
1748452835.436477,-0.4383561909198761
1748452835.4364893,-0.4383561909198761
1748452835.4365013,-0.4383561909198761
1748452835.4365146,-0.4383561909198761
1748452835.4365253,-0.4383561909198761
1748452835.436538,-0.4383561909198761
1748452835.4365482,-0.4383561909198761
1748452835.4365551,-0.4383561909198761
1748452835.4365706,-0.4383561909198761
1748452835.4366002,-0.4383561909198761
1748452835.4366071,-0.4383561909198761
1748452835.4366126,-0.4383561909198761
1748452835.4366214,-0.4383561909198761
1748452835.4366286,-0.4383561909198761
1748452835.4366407,-0.4383561909198761
1748452835.4366586,-0.4383561909198761
1748452835.4366934,-0.4383561909198761
1748452835.4366996,-0.4383561909198761
1748452835.4368362,-0.4383561909198761
1748452835.4368422,-0.4383561909198761
1748452835.4368496,-0.4383561909198761
1748452835.436855,-0.4383561909198761
1748452835.4368603,-0.4383561909198761
1748452835.4368732,-0.4383561909198761
1748452835.4368813,-0.4383561909198761
1748452835.436927,-0.4383561909198761
1748452835.4369428,-0.4383561909198761
1748452835.436954,-0.4383561909198761
1748452835.4369671,-0.4383561909198761
1748452835.4371045,-0.4383561909198761
1748452835.4371138,-0.4383561909198761
1748452835.4371219,-0.4383561909198761
1748452835.4371302,-0.4383561909198761
1748452835.437137,-0.4383561909198761
1748452835.4371786,-0.4383561909198761
1748452835.4371836,-0.4383561909198761
1748452835.437192,-0.4383561909198761
1748452835.4372048,-0.4383561909198761
1748452835.4373155,-0.4383561909198761
1748452835.4373207,-0.4383561909198761
1748452835.4373264,-0.4383561909198761
1748452835.4373357,-0.4383561909198761
1748452835.43735,-0.4383561909198761
1748452835.4373648,-0.4383561909198761
1748452835.4373715,-0.4383561909198761
1748452835.4373782,-0.4383561909198761
1748452835.43747,-0.4383561909198761
1748452835.437481,-0.4220466911792755
1748452835.4374855,-0.4220466911792755
1748452835.4375083,-0.4220466911792755
1748452835.4375124,-0.4220466911792755
1748452835.4375854,-0.4220466911792755
1748452835.4376016,-0.4220466911792755
1748452835.4376655,-0.4220466911792755
1748452835.4376776,-0.4220466911792755
1748452835.4377437,-0.4220466911792755
1748452835.4377813,-0.4220466911792755
1748452835.4433877,-0.4220466911792755
1748452835.4448838,-0.4220466911792755
1748452835.444886,-0.4220466911792755
1748452835.4448874,-0.4220466911792755
1748452835.4448888,-0.4220466911792755
1748452835.4448934,-0.4220466911792755
1748452835.444927,-0.4220466911792755
1748452835.4449334,-0.4220466911792755
1748452835.4449363,-0.4220466911792755
1748452835.4470553,-0.4220466911792755
1748452835.4470594,-0.4220466911792755
1748452835.447061,-0.4220466911792755
1748452835.4471643,-0.4220466911792755
1748452835.448463,-0.4220466911792755
1748452835.4508536,-0.4220466911792755
1748452835.4523222,-0.4220466911792755
1748452835.452335,-0.4220466911792755
1748452835.4592922,-0.4220466911792755
1748452835.4610043,-0.4220466911792755
1748452835.4610167,-0.4220466911792755
1748452835.461023,-0.4220466911792755
1748452835.4610295,-0.4220466911792755
1748452835.462658,-0.4220466911792755
1748452835.4626667,-0.4220466911792755
1748452835.4644356,-0.4220466911792755
1748452835.4644587,-0.4220466911792755
1748452835.4660382,-0.4220466911792755
1748452835.4684618,-0.4220466911792755
1748452835.4684808,-0.4220466911792755
1748452835.4707108,-0.4220466911792755
1748452835.470723,-0.4220466911792755
1748452835.4707286,-0.4220466911792755
1748452835.4726076,-0.4220466911792755
1748452835.4746325,-0.4220466911792755
1748452835.4765801,-0.4220466911792755
1748452835.4765868,-0.4220466911792755
1748452835.4765894,-0.4220466911792755
1748452835.4792116,-0.4220466911792755
1748452835.479215,-0.4220466911792755
1748452835.4811215,-0.4220466911792755
1748452835.4811265,-0.4220466911792755
1748452835.4842796,-0.4220466911792755
1748452835.4842865,-0.4220466911792755
1748452835.4858758,-0.4220466911792755
1748452835.4858894,-0.4220466911792755
1748452835.4878998,-0.4220466911792755
1748452835.4879074,-0.4220466911792755
1748452835.495677,-0.4220466911792755
1748452835.5051904,-0.4220466911792755
1748452835.5189102,-0.4220466911792755
1748452835.5382137,-0.42972853779792786
1748452835.5396726,-0.42972853779792786
1748452835.5414603,-0.42972853779792786
1748452835.5435674,-0.42972853779792786
1748452835.543572,-0.42972853779792786
1748452835.5462978,-0.42972853779792786
1748452835.5463104,-0.42972853779792786
1748452835.5477808,-0.42972853779792786
1748452835.5494463,-0.42972853779792786
1748452835.5508316,-0.42972853779792786
1748452835.5520577,-0.42972853779792786
1748452835.552064,-0.42972853779792786
1748452835.5537782,-0.42972853779792786
1748452835.5537884,-0.42972853779792786
1748452835.556795,-0.42972853779792786
1748452835.5586517,-0.42972853779792786
1748452835.561842,-0.42972853779792786
1748452835.5618455,-0.42972853779792786
1748452835.5618505,-0.42972853779792786
1748452835.5636075,-0.42972853779792786
1748452835.5636125,-0.42972853779792786
1748452835.5653615,-0.42972853779792786
1748452835.5677052,-0.42972853779792786
1748452835.5677106,-0.42972853779792786
1748452835.5696921,-0.42972853779792786
1748452835.5697002,-0.42972853779792786
1748452835.5720649,-0.42972853779792786
1748452835.5742812,-0.42972853779792786
1748452835.5777588,-0.42972853779792786
1748452835.577772,-0.42972853779792786
1748452835.5790174,-0.42972853779792786
1748452835.5790284,-0.42972853779792786
1748452835.5790353,-0.42972853779792786
1748452835.581205,-0.42972853779792786
1748452835.5812087,-0.42972853779792786
1748452835.5849483,-0.42972853779792786
1748452835.5849657,-0.42972853779792786
1748452835.5849943,-0.42972853779792786
1748452835.5900383,-0.42972853779792786
1748452835.591745,-0.42972853779792786
1748452835.5976799,-0.42972853779792786
1748452835.5999067,-0.42972853779792786
1748452835.601573,-0.42972853779792786
1748452835.6036472,-0.42972853779792786
1748452835.631998,-0.42972853779792786
1748452835.6344168,-0.43092599511146545
1748452835.6400445,-0.43092599511146545
1748452835.642921,-0.43092599511146545
1748452835.6429288,-0.43092599511146545
1748452835.6429327,-0.43092599511146545
1748452835.6429684,-0.43092599511146545
1748452835.6450253,-0.43092599511146545
1748452835.6450274,-0.43092599511146545
1748452835.647929,-0.43092599511146545
1748452835.6479473,-0.43092599511146545
1748452835.647957,-0.43092599511146545
1748452835.6491244,-0.43092599511146545
1748452835.6506288,-0.43092599511146545
1748452835.65064,-0.43092599511146545
1748452835.6527827,-0.43092599511146545
1748452835.652793,-0.43092599511146545
1748452835.6569512,-0.43092599511146545
1748452835.6589363,-0.43092599511146545
1748452835.6589541,-0.43092599511146545
1748452835.6607645,-0.43092599511146545
1748452835.6607683,-0.43092599511146545
1748452835.6649406,-0.43092599511146545
1748452835.6671925,-0.43092599511146545
1748452835.667201,-0.43092599511146545
1748452835.6686184,-0.43092599511146545
1748452835.6707065,-0.43092599511146545
1748452835.6707184,-0.43092599511146545
1748452835.6723099,-0.43092599511146545
1748452835.6723175,-0.43092599511146545
