time,distance
1748453877.5246556,-0.5659412145614624
1748453877.5246608,-0.5659412145614624
1748453877.5246706,-0.5659412145614624
1748453877.5246723,-0.5659412145614624
1748453877.524703,-0.5659412145614624
1748453877.524713,-0.5659412145614624
1748453877.5247188,-0.5659412145614624
1748453877.5247238,-0.5659412145614624
1748453877.5247262,-0.5659412145614624
1748453877.524729,-0.5659412145614624
1748453877.5247476,-0.5659412145614624
1748453877.5248456,-0.5659412145614624
1748453877.524859,-0.5659412145614624
1748453877.524863,-0.5659412145614624
1748453877.5248728,-0.5659412145614624
1748453877.5248747,-0.5659412145614624
1748453877.5248952,-0.5659412145614624
1748453877.5248985,-0.5659412145614624
1748453877.5249045,-0.5659412145614624
1748453877.524912,-0.5659412145614624
1748453877.52492,-0.5659412145614624
1748453877.5249271,-0.5659412145614624
1748453877.5250263,-0.5659412145614624
1748453877.5250297,-0.5659412145614624
1748453877.5250318,-0.5659412145614624
1748453877.5250347,-0.5659412145614624
1748453877.525041,-0.5659412145614624
1748453877.5250487,-0.5659412145614624
1748453877.5250547,-0.7266079783439636
1748453877.5250604,-0.7266079783439636
1748453877.5250678,-0.7266079783439636
1748453877.5250711,-0.7266079783439636
1748453877.5250764,-0.7266079783439636
1748453877.5250804,-0.7266079783439636
1748453877.5250828,-0.7266079783439636
1748453877.5250847,-0.7266079783439636
1748453877.525091,-0.7266079783439636
1748453877.5250938,-0.7266079783439636
1748453877.5251012,-0.7266079783439636
1748453877.5251856,-0.7266079783439636
1748453877.5251887,-0.7266079783439636
1748453877.5251906,-0.7266079783439636
1748453877.5251923,-0.7266079783439636
1748453877.525198,-0.7266079783439636
1748453877.5252028,-0.7266079783439636
1748453877.5252068,-0.7266079783439636
1748453877.5252118,-0.7266079783439636
1748453877.5252142,-0.7266079783439636
1748453877.5252175,-0.7266079783439636
1748453877.5252206,-0.7266079783439636
1748453877.525226,-0.7266079783439636
1748453877.525229,-0.7266079783439636
1748453877.525236,-0.7266079783439636
1748453877.5253084,-0.7266079783439636
1748453877.5253196,-0.7266079783439636
1748453877.5253232,-0.7266079783439636
1748453877.5253267,-0.7266079783439636
