time,distance
1748452835.435018,-0.4445115625858307
1748452835.4350233,-0.4445115625858307
1748452835.4350314,-0.4445115625858307
1748452835.4350483,-0.4445115625858307
1748452835.4350576,-0.4445115625858307
1748452835.435065,-0.4445115625858307
1748452835.435071,-0.4445115625858307
1748452835.4350815,-0.4445115625858307
1748452835.4350882,-0.4445115625858307
1748452835.435127,-0.4445115625858307
1748452835.4351358,-0.4445115625858307
1748452835.43515,-0.4445115625858307
1748452835.4351552,-0.4445115625858307
1748452835.4351795,-0.4445115625858307
1748452835.4352856,-0.4445115625858307
1748452835.4355555,-0.4445115625858307
1748452835.4355643,-0.4445115625858307
1748452835.435577,-0.4445115625858307
1748452835.4355838,-0.4515085816383362
1748452835.4355903,-0.4515085816383362
1748452835.435621,-0.4515085816383362
1748452835.4356358,-0.4515085816383362
1748452835.4356437,-0.4515085816383362
1748452835.4356549,-0.4515085816383362
1748452835.4356673,-0.4515085816383362
1748452835.4356863,-0.4515085816383362
1748452835.4357026,-0.4515085816383362
1748452835.4357085,-0.4515085816383362
1748452835.435713,-0.4515085816383362
1748452835.4357226,-0.4515085816383362
1748452835.4357345,-0.4515085816383362
1748452835.4357433,-0.4515085816383362
1748452835.4357648,-0.4515085816383362
1748452835.4357946,-0.4515085816383362
1748452835.4361255,-0.4515085816383362
1748452835.4361467,-0.4515085816383362
1748452835.4361544,-0.4515085816383362
1748452835.436167,-0.4515085816383362
1748452835.4361837,-0.4515085816383362
1748452835.4361925,-0.4515085816383362
1748452835.4362047,-0.4515085816383362
1748452835.4362164,-0.4515085816383362
1748452835.4362283,-0.4515085816383362
1748452835.4362404,-0.4515085816383362
1748452835.436251,-0.4515085816383362
1748452835.4362588,-0.4515085816383362
1748452835.4362724,-0.4515085816383362
1748452835.4362862,-0.4515085816383362
1748452835.4362986,-0.4515085816383362
1748452835.4363177,-0.4515085816383362
1748452835.4365795,-0.4515085816383362
1748452835.4365904,-0.4515085816383362
1748452835.4366038,-0.4515085816383362
1748452835.4366105,-0.4515085816383362
1748452835.436618,-0.4515085816383362
1748452835.436635,-0.4515085816383362
1748452835.4366403,-0.4515085816383362
1748452835.4366467,-0.4515085816383362
1748452835.43666,-0.4515085816383362
1748452835.4366715,-0.4515085816383362
1748452835.4366794,-0.4515085816383362
1748452835.436687,-0.4515085816383362
1748452835.436695,-0.4515085816383362
1748452835.4367018,-0.4515085816383362
1748452835.4367135,-0.4515085816383362
1748452835.43693,-0.4515085816383362
1748452835.4369383,-0.4515085816383362
