time,distance
1748452927.8325295,-0.3863493800163269
1748452927.8325484,-0.3863493800163269
1748452927.8325593,-0.3863493800163269
1748452927.8325734,-0.3863493800163269
1748452927.8326008,-0.3863493800163269
1748452927.8326147,-0.3863493800163269
1748452927.8326178,-0.3863493800163269
1748452927.8326273,-0.3863493800163269
1748452927.8326333,-0.3863493800163269
1748452927.8326445,-0.3863493800163269
1748452927.8326495,-0.3863493800163269
1748452927.8326695,-0.3863493800163269
1748452927.8326755,-0.3863493800163269
1748452927.8326886,-0.3863493800163269
1748452927.832693,-0.3863493800163269
1748452927.8327,-0.3863493800163269
1748452927.8327036,-0.38010677695274353
1748452927.8327403,-0.38010677695274353
1748452927.8327732,-0.38010677695274353
1748452927.8330445,-0.38010677695274353
1748452927.8331232,-0.38010677695274353
1748452927.8331487,-0.38010677695274353
1748452927.8331583,-0.38010677695274353
1748452927.8331623,-0.38010677695274353
1748452927.833178,-0.38010677695274353
1748452927.8331873,-0.38010677695274353
1748452927.833232,-0.38010677695274353
1748452927.833244,-0.38010677695274353
1748452927.8332572,-0.38010677695274353
1748452927.8332913,-0.38010677695274353
1748452927.8333125,-0.38010677695274353
1748452927.8333638,-0.38010677695274353
1748452927.8333695,-0.38010677695274353
1748452927.8333762,-0.38010677695274353
1748452927.8333974,-0.38010677695274353
1748452927.833519,-0.38010677695274353
1748452927.83353,-0.38010677695274353
1748452927.8335485,-0.38010677695274353
1748452927.8337517,-0.38010677695274353
1748452927.8337586,-0.38010677695274353
1748452927.8337865,-0.38010677695274353
1748452927.8338013,-0.38010677695274353
1748452927.833827,-0.38010677695274353
1748452927.833836,-0.38010677695274353
1748452927.833846,-0.38010677695274353
1748452927.8338585,-0.38010677695274353
1748452927.833864,-0.38010677695274353
1748452927.833885,-0.38010677695274353
1748452927.8338914,-0.38010677695274353
1748452927.8338985,-0.38010677695274353
1748452927.8339038,-0.38010677695274353
1748452927.8339288,-0.38010677695274353
1748452927.8339348,-0.38010677695274353
1748452927.8339446,-0.38010677695274353
1748452927.8340178,-0.38010677695274353
1748452927.8340323,-0.38010677695274353
1748452927.8340466,-0.38010677695274353
1748452927.8342118,-0.38010677695274353
1748452927.8342187,-0.38010677695274353
1748452927.8342352,-0.38010677695274353
1748452927.8342497,-0.38010677695274353
1748452927.83428,-0.37609001994132996
1748452927.834292,-0.37609001994132996
1748452927.8343022,-0.37609001994132996
1748452927.8343177,-0.37609001994132996
1748452927.8343322,-0.37609001994132996
1748452927.834358,-0.37609001994132996
1748452927.834429,-0.37609001994132996
1748452927.8344374,-0.37609001994132996
1748452927.8344479,-0.37609001994132996
1748452927.8344648,-0.37609001994132996
1748452927.8345966,-0.37609001994132996
1748452927.8346093,-0.37609001994132996
1748452927.8346267,-0.37609001994132996
1748452927.8346486,-0.37609001994132996
1748452927.8346562,-0.37609001994132996
1748452927.8346698,-0.37609001994132996
1748452927.834713,-0.37609001994132996
1748452927.8347216,-0.37609001994132996
1748452927.8347335,-0.37609001994132996
1748452927.834829,-0.37609001994132996
1748452927.8348625,-0.37609001994132996
1748452927.8348806,-0.37609001994132996
1748452927.8350036,-0.37609001994132996
1748452927.8350575,-0.37609001994132996
1748452927.8350708,-0.37609001994132996
1748452927.8350933,-0.37609001994132996
1748452927.8351042,-0.37609001994132996
1748452927.83519,-0.37609001994132996
1748452927.8352013,-0.37609001994132996
1748452927.8352103,-0.37609001994132996
1748452927.835219,-0.37609001994132996
1748452927.8353114,-0.37609001994132996
1748452927.8353164,-0.37609001994132996
1748452927.8353238,-0.37609001994132996
1748452927.8353722,-0.37609001994132996
1748452927.8353791,-0.37609001994132996
1748452927.8354223,-0.37609001994132996
1748452927.8354287,-0.37609001994132996
1748452927.8354511,-0.37609001994132996
1748452927.8403497,-0.37609001994132996
1748452927.8448458,-0.37609001994132996
1748452927.8476148,-0.37609001994132996
1748452927.8511019,-0.37609001994132996
1748452927.8535697,-0.37609001994132996
1748452927.8553934,-0.37609001994132996
1748452927.8553998,-0.37609001994132996
1748452927.8660836,-0.37609001994132996
1748452927.8873575,-0.37609001994132996
1748452927.893196,-0.3965819180011749
1748452927.8948002,-0.3965819180011749
