time,x,y,yaw
1748372942.831602,-0.3298654636069438,2.29176930697005,-1.5713454796810205
1748372942.933524,-0.3262627333088248,2.1848751054889037,-1.5758672002846312
1748372943.028653,-0.32678035224764757,2.0827991015775686,-1.57659358774701
1748372943.131017,-0.33110375183425855,1.9779123916389616,-1.573558404434629
1748372943.230724,-0.33420221164751096,1.8679687970271912,-1.5580708342936267
1748372943.331952,-0.33065166868153906,1.7656277514147787,-1.5204447778117607
1748372943.431273,-0.3287461778568668,1.6641482175713067,-1.4802123754826795
1748372943.528712,-0.31758157704041157,1.5676636721787967,-1.446059164861408
1748372943.627711,-0.303294058164836,1.4658993183647917,-1.4100024965211633
1748372943.728412,-0.28562111413092395,1.3636823332772527,-1.3540591310544958
1748372943.833043,-0.26240593786398825,1.2582527063286806,-1.2819258782266276
1748372943.928674,-0.2334506177655442,1.1616293784361513,-1.2174434688111737
1748372944.028111,-0.19439090124383251,1.063447488423309,-1.164753874004166
1748372944.13507,-0.14485328297370725,0.9635576277714986,-1.092202534006131
1748372944.231249,-0.0962116589235229,0.8765020865259299,-1.0394944868943559
1748372944.32904,-0.047399717535963504,0.785216087013695,-0.9943376117207798
1748372944.430025,0.010688407906322084,0.7030393328713913,-0.9375812247219376
1748372944.529796,0.06916582085240597,0.6233753240935362,-0.886865034220746
1748372944.628614,0.13682911197573944,0.546979804577326,-0.8313538184072308
1748372944.728827,0.20180382927886553,0.4720818357361738,-0.7872680615159742
1748372944.828677,0.2711527079560361,0.3951935568741165,-0.7587857640799693
1748372944.928254,0.3379573799971156,0.336634007775487,-0.715261954195397
1748372945.029096,0.41742831402951563,0.26552823716351526,-0.6610980748795188
1748372945.128807,0.48843117923516954,0.20207531380403765,-0.6219800664431115
1748372945.23032,0.5701495604467517,0.14349120355102674,-0.5730359120010857
1748372945.327584,0.6614058031148963,0.09071427059170034,-0.5177482688108348
1748372945.427213,0.7431972523189343,0.03923482783400356,-0.47204908264056555
1748372945.527073,0.8227450398953001,-0.011292407975707519,-0.4273751631075503
1748372945.627405,0.9087958785990017,-0.05744245303269313,-0.3689277488522633
1748372945.726958,0.9959004296941154,-0.09290347793225084,-0.3220361427617951
1748372945.826169,1.0856807937297799,-0.12447766753029832,-0.2690511344480583
1748372945.924397,1.1762891110338627,-0.15310332970129448,-0.21688768087173174
1748372946.024779,1.281479659577927,-0.17628245955546085,-0.16618925123686829
1748372946.124139,1.3772143186225194,-0.18883387768280624,-0.10944957128137978
1748372946.227057,1.4846638001511774,-0.19207139068993673,-0.041911352270061465
1748372946.322969,1.5784881458234106,-0.19626137143711997,0.008811305693693533
1748372946.428805,1.684616927945558,-0.1913228694697393,0.06441777390434121
1748372946.524621,1.7774619646607743,-0.18243101124118244,0.09587866567381145
1748372946.624817,1.881672421870515,-0.16345701831721904,0.11171074545319983
1748372946.723276,1.9824785501556654,-0.1441179668638073,0.12318878456035336
1748372946.823465,2.080963846224366,-0.1319239370438039,0.12176802161736858
1748372946.922818,2.1780002384743575,-0.11627060114347998,0.11777321882304986
1748372947.026327,2.2783656522091924,-0.11856497754896633,0.10342568763114073
1748372947.123457,2.3767507476534915,-0.11437415105393178,0.08364352709340218
1748372947.226858,2.492046689452269,-0.09533149870785795,0.06614897232753762
1748372947.324489,2.5940690933759853,-0.0829281937618207,0.04871278224465608
1748372947.4235,2.7059722476497323,-0.07454306352776108,0.027739249482811243
1748372947.524743,2.8145683482054062,-0.07152991632386829,-0.008374298646070014
1748372947.62356,2.9223487424330017,-0.060524952150039724,-0.030319905969891408
1748372947.723502,3.0330024164016325,-0.06458109154479352,-0.05399610176106499
1748372947.823607,3.132477266114133,-0.06727691525988,-0.06136374603107202
1748372947.924517,3.238446218382749,-0.0696775090124353,-0.06022122747245756
1748372948.023365,3.337690175872818,-0.08154093425892395,-0.06336517356976183
1748372948.1243,3.432532985891154,-0.10010260763138934,-0.06811317931612135
1748372948.22186,3.5329589822933576,-0.10695353956040154,-0.06960307827112189
1748372948.321717,3.631609832646881,-0.10931238883088046,-0.07033259681727723
1748372948.422054,3.7324764989422334,-0.1153139227357114,-0.06513886136304976
1748372948.52152,3.83012759760778,-0.12448501373784371,-0.06681601268357214
1748372948.620309,3.928085550288324,-0.1319904524071207,-0.0628863120675354
1748372948.72246,4.021000714851321,-0.14659217733196073,-0.05460713928104304
1748372948.819308,4.114677931669775,-0.15808338212940143,-0.05493450737930926
1748372948.919163,4.207717170936165,-0.1688504175363823,-0.04943362151498061
1748372949.021656,4.309112437614658,-0.17386683962030336,-0.033222251850960116
1748372949.1183,4.398749680250418,-0.1826405290783386,-0.02998800192593216
1748372949.217977,4.489590870266003,-0.1915325851165104,-0.0258808044942538
1748372949.318119,4.5825607454047965,-0.20375259037522486,-0.01262051894501103
1748372949.419274,4.6755022867329386,-0.21217766750970313,-3.7940669513452476e-05
1748372949.518628,4.764809007024968,-0.2233247208029514,0.015161740949713013
1748372949.61866,4.865614449047268,-0.22208156710104987,0.03800259131210428
1748372949.718325,4.96517481022604,-0.21964275849063153,0.04922681655715736
1748372949.819049,5.06066905353933,-0.21493808002846215,0.07186061387529323
1748372949.919897,5.150749112978662,-0.221557434301209,0.09227700365697053
1748372950.020666,5.247418688653045,-0.21997997408027103,0.10229039711047405
1748372950.1187,5.334985478001608,-0.2142434534355706,0.12630053250302758
1748372950.218283,5.4300328751556615,-0.2087874514930288,0.14991136179628542
1748372950.320029,5.526545292082162,-0.1957406809863249,0.16692247333752572
1748372950.418719,5.61764085915399,-0.18268691839852824,0.19825260783976106
1748372950.518141,5.715224926050588,-0.16314824221660462,0.23723462721480906
1748372950.620199,5.813481905909061,-0.13939091336491316,0.28466031482533627
1748372950.717676,5.904357098456926,-0.11899753277534675,0.3327819538666538
1748372950.818396,6.00095266723577,-0.09358254131304733,0.3763710345418469
1748372950.91716,6.095333573832155,-0.05772872011057384,0.4169622308290448
1748372951.016959,6.186271888175634,-0.012658616922798238,0.472779962345516
1748372951.116736,6.281254152917995,0.036694678642859024,0.5246355319841937
1748372951.216913,6.367286312773555,0.09296407901816472,0.5742040403787018
1748372951.316516,6.453572316324008,0.14878386181914838,0.6253781563837167
1748372951.42008,6.539157775429897,0.2095133971283456,0.6781549140259129
1748372951.516755,6.612675889005326,0.2740315976398673,0.7267926630826931
1748372951.616483,6.688841942816372,0.338043168953555,0.7782951198077518
1748372951.715299,6.760542208192392,0.4091074087595006,0.8406938110874589
1748372951.813991,6.827385863677839,0.49159887741141617,0.8870580023460198
1748372951.91458,6.895351208324934,0.56705980949158,0.927160351666332
1748372952.013144,6.953938225429751,0.6451538878653684,0.971349643094088
1748372952.113634,7.005516271184334,0.7222068662887926,1.0136045194029837
1748372952.213261,7.062226403460593,0.8022004122552486,1.0531194419487029
1748372952.313583,7.112374737146071,0.8876650577823302,1.097152437859669
1748372952.41379,7.151448476016863,0.9808181430859477,1.144780859442545
1748372952.513151,7.186986362358447,1.0664180995479011,1.191686226062775
1748372952.613453,7.225747190585723,1.1634840506948008,1.2368908909956273
1748372952.714292,7.268221519219285,1.2582449997897278,1.2745444153321794
1748372952.81361,7.296940698678702,1.3523339813355806,1.318638443907353
1748372952.913519,7.321603337965058,1.4449311610663553,1.368224213318693
1748372953.012378,7.339608391312967,1.547937186382236,1.4156276072029261
1748372953.1117,7.35689592,1.6447406062278516,1.4633994106226618
1748372953.210944,7.365828152497538,1.7436458321740655,1.5146987339558016
1748372953.311734,7.372819454869288,1.8483133856150928,1.5452896773458762
1748372953.412315,7.3829457078444,1.939479405125165,1.5767083489639955
1748372953.51156,7.391847662795028,2.0256828115928984,1.5996324008526015
1748372953.610399,7.389025002542576,2.123542105408834,1.6158048983767541
1748372953.71256,7.383487602058533,2.219393979409766,1.6286180495676832
1748372953.810106,7.383815584343484,2.311396334904341,1.6353064795002483
1748372953.910367,7.367054157497159,2.425411307459407,1.6417447782333354
1748372954.012309,7.353773638348287,2.5292647218610536,1.6524779282578796
1748372954.111785,7.347938381592333,2.63199922871743,1.6531142138060642
1748372954.214078,7.339684462959978,2.7366809948134794,1.6523529467798899
1748372954.312024,7.333186082582283,2.8350825778178343,1.6562125924118247
1748372954.408983,7.324651489514766,2.9347571181200443,1.660337455140711
1748372954.510436,7.318928907670909,3.0401909398681464,1.6570361019857884
1748372954.608642,7.318084120604563,3.139867237487625,1.6522929152091528
1748372954.711986,7.307293192569294,3.248552743101388,1.6497645404633903
1748372954.809877,7.300009777967918,3.3461384887412837,1.6358901027534805
1748372954.91021,7.292736678824936,3.4557895493283612,1.631770607032099
1748372955.00904,7.285938664535392,3.554135173203003,1.6534842082583223
1748372955.108176,7.277828459654548,3.651993678916575,1.6965241025959898
1748372955.207956,7.264422515601222,3.754944888389029,1.7360341236596593
1748372955.307641,7.255863015092025,3.8395959288707995,1.7788004394133357
1748372955.408677,7.2286087597997115,3.9215601654384695,1.8209095577455245
1748372955.511689,7.209001119171523,3.996619252361092,1.8651607026822925
1748372955.611956,7.191544113340888,4.063478533795383,1.8919299361918958
1748372955.708868,7.168058383457193,4.132592595930221,1.9311218462736792
1748372955.808121,7.1420618741460675,4.201590117865258,1.9682578192976585
1748372955.90966,7.111552653668189,4.2726775753561785,2.0151419908934702
1748372956.006273,7.084130804759809,4.3390386847560585,2.0565533710354016
1748372956.107303,7.047079657964311,4.415459955494841,2.0973844773227936
1748372956.210706,7.002052352401284,4.485274593694712,2.1350149936118403
1748372956.308209,6.965710507587451,4.553924119048803,2.17363530579907
1748372956.406844,6.920856859015765,4.623218746212129,2.213049076685114
1748372956.505331,6.873001574624352,4.685942947353849,2.2681172005739048
1748372956.606977,6.824511490802037,4.743826429201801,2.3277698372895874
1748372956.705858,6.767136028178885,4.8023023819129325,2.382413183084182
1748372956.807792,6.705151665153295,4.8669883237604346,2.4278245550972635
1748372956.905588,6.6463257551885535,4.9162403016596015,2.4848967674085567
1748372957.004503,6.578531872909721,4.968481162562938,2.5405487103959103
1748372957.115569,6.503547219098833,5.016542059509704,2.5966684805380753
1748372957.205088,6.440620278475912,5.048831560437054,2.642285920198554
1748372957.304014,6.379686953387772,5.082064758080972,2.6920331568406874
1748372957.40554,6.312789379968718,5.116860919797297,2.741047686500236
1748372957.504162,6.250172425454345,5.147001958632231,2.7890056524968148
1748372957.604889,6.181079472579714,5.177020883434956,2.8134975128115705
1748372957.705543,6.111429822409665,5.200501064239378,2.8475187378685027
1748372957.804994,6.046415994254975,5.223716201749783,2.879383234578697
1748372957.904151,5.9697032520310085,5.253485426015647,2.911224707752063
1748372958.004928,5.898081584310415,5.266842546097691,2.947115957758093
1748372958.108211,5.826983928573669,5.280846377187625,2.9782112693468075
1748372958.204752,5.760449264399846,5.293726564662935,2.998479104822204
1748372958.307708,5.686622692547848,5.313799896020361,3.0274809498360598
1748372958.404581,5.620737111446444,5.329053463068759,3.0351407081942874
1748372958.504977,5.554276958225507,5.339378596985226,3.0618138902803844
1748372958.606081,5.478247860660927,5.352816925832442,3.072781688537394
1748372958.707346,5.404053768652995,5.359475402484493,3.0979188831258946
1748372958.81144,5.322949232166788,5.366504443513576,3.1054766512048095
1748372958.905497,5.253122198591104,5.369027413878741,3.12609932079475
1748372959.003684,5.1855347151462166,5.370791915349851,3.1307257365267787
1748372959.103768,5.120213343493772,5.369697688595963,-3.134017038848404
1748372959.202877,5.0426034934915736,5.36613955336093,-3.1156095545008666
1748372959.305729,4.970548255978315,5.356634288475367,-3.092225936210311
1748372959.403136,4.893815712677483,5.347088640799874,-3.0768395352972457
1748372959.503317,4.8207664770729775,5.339850170810168,-3.0646288240747825
1748372959.604744,4.749815697773313,5.3343787196049695,-3.053896793306345
1748372959.707513,4.674845061226806,5.3298349419834885,-3.049963347221643
1748372959.808196,4.614302517426134,5.324461926082808,-3.0448506774779647
1748372959.901885,4.555313799398692,5.321167728055933,-3.0454716025541186
1748372960.004587,4.489445173020526,5.3208372766487315,-3.052666188852379
1748372960.104553,4.414838054388958,5.3235445157120385,-3.06130204655869
1748372960.202228,4.337189073592555,5.320041102531069,-3.0753721511711976
1748372960.29877,4.258279597066841,5.314935667177354,-3.0925122541147547
1748372960.405362,4.170402856481931,5.310619175109599,-3.114487991171106
1748372960.503356,4.093948105786479,5.308408463887579,-3.124486564973416
1748372960.602148,4.007229959656952,5.301645522264712,-3.1393297760266305
1748372960.704991,3.9229821160806977,5.308184533897716,3.1244673169943735
1748372960.806612,3.8236728239485505,5.305899160329368,3.1094797103979492
1748372960.900562,3.7350886102952456,5.304769173400018,3.086052398146552
1748372960.999517,3.6366890092416484,5.307206792329323,3.081591647087784
1748372961.104473,3.550212423094746,5.312401710144272,3.088003052380991
1748372961.199551,3.469146932965816,5.319955577178261,3.100339926248517
1748372961.304513,3.374591911750282,5.323839247610853,3.11156391740794
1748372961.418053,3.2649488692022794,5.327288482119629,3.117153358744849
1748372961.504037,3.1901271977462393,5.3236679745408395,3.1250658163789753
1748372961.599245,3.105337406901585,5.331957878489755,3.133194638978235
1748372961.701227,3.008811033014476,5.32914935974377,-3.134716565949854
1748372961.798327,2.923822436566776,5.333802223500915,-3.1217830002388847
1748372961.901492,2.8301712325062116,5.331946782900767,-3.119082143263007
1748372961.9984,2.7386949149864495,5.338018130481016,-3.1147800596008537
1748372962.116674,2.6187859314294304,5.326210905183984,-3.09867308627337
1748372962.203037,2.5316872341405654,5.331188993987403,-3.1085426187455854
1748372962.299924,2.442486405255917,5.341415748796442,-3.1087443872953227
1748372962.398179,2.3572464161832105,5.336704810845543,-3.1037383452428373
1748372962.502309,2.2574181881082196,5.341878290525605,-3.119911792444132
1748372962.607875,2.148639674196703,5.34744644185924,-3.1253851215682045
1748372962.702113,2.0553094634045306,5.345933657015419,-3.1246655392044755
1748372962.801435,1.9566465190290456,5.3369282306926245,-3.1343881931413087
1748372962.904401,1.8653239330448095,5.347634505851576,-3.1265110314383002
1748372963.00302,1.7768482176504352,5.34146978745413,-3.113319321271621
1748372963.09783,1.683006086388959,5.336840613976419,-3.099600224768254
1748372963.194733,1.5866859545012069,5.3308703411587075,-3.0788495868791665
1748372963.294404,1.492324864451527,5.32586738467257,-3.045294371370036
1748372963.398545,1.3810950585078443,5.315122912427642,-3.0106463156938212
1748372963.494443,1.2850189339973959,5.298898083775524,-2.967450541087512
1748372963.60014,1.177761160233905,5.289439395492154,-2.9153912697597884
1748372963.694948,1.0879695003004208,5.275864076435815,-2.872519723595271
1748372963.796089,0.9827872817697735,5.250805431762159,-2.8239916279096278
1748372963.904747,0.8719088215815156,5.225380118643992,-2.760900593810695
1748372963.996575,0.7786002995251534,5.190244365235533,-2.703542384039897
1748372964.094022,0.686007701018631,5.146013183007422,-2.636574755584873
1748372964.195177,0.5946677495331272,5.095517176312673,-2.5777619316471583
1748372964.295464,0.5117057147561834,5.044195030145975,-2.5213968567123852
1748372964.40027,0.4252693430139236,4.982284533429486,-2.4615457721170118
1748372964.494575,0.3548896329285043,4.927291693688401,-2.4013124410776716
1748372964.60108,0.2797195795340808,4.870253778825264,-2.355798295238882
1748372964.694521,0.21476271212757259,4.809002096010511,-2.306290465818015
1748372964.7983,0.1412258103401982,4.722385795414017,-2.2363456967915916
1748372964.893606,0.08536316713011893,4.651226405050568,-2.189250635933096
1748372964.992833,0.033899740783685184,4.582956480417936,-2.153358019574254
1748372965.092657,-0.017326692555638123,4.518417211909979,-2.103419652277682
1748372965.191767,-0.06605725366403647,4.458992868538886,-2.0657341975239976
1748372965.291572,-0.11848239241201974,4.388708566654717,-2.0257710976498706
1748372965.397672,-0.17269887598725742,4.300454550775839,-1.9856565413728564
1748372965.490246,-0.2099356890016335,4.2094470905453365,-1.9359659453403577
1748372965.590841,-0.24700022180954684,4.112499830902223,-1.8890006064696945
1748372965.689649,-0.2826791857705322,4.026507633214887,-1.8613702447850744
1748372965.790511,-0.3125785117528974,3.9291682807724184,-1.8221389495005857
1748372965.890769,-0.33783037106462,3.843775173110338,-1.775266381052753
1748372965.990138,-0.36035408405876934,3.7429768065524316,-1.7309838237769286
1748372966.089066,-0.3796708350431399,3.6358858536048055,-1.6865552332174147
1748372966.190202,-0.3884756495034951,3.5254486133286997,-1.6216486584460985
1748372966.291633,-0.39221578602017937,3.4150680243982063,-1.57838073565476
1748372966.393805,-0.39304729377331205,3.3054363016420987,-1.5295645438694392
1748372966.489871,-0.3931910670210428,3.213310088903925,-1.4978112241900996
1748372966.589181,-0.38758046561080706,3.1139542663548783,-1.4720665652053126
1748372966.687464,-0.37597851194500853,3.008707131122448,-1.460198807743786
1748372966.792328,-0.3670475540758207,2.8977992442547165,-1.4580645729704704
1748372966.888392,-0.3613685699376119,2.7812779245591472,-1.4592070872885974
1748372966.990426,-0.34078979921672503,2.6669421629996752,-1.4635793636854395
1748372967.090685,-0.34564250004561714,2.5708363969494643,-1.4898626829659263
1748372967.188709,-0.33746593764029953,2.470029101454516,-1.5021593704281089
1748372967.287291,-0.337329836244026,2.3767126480779712,-1.5115441669504373
1748372967.387564,-0.3330795554630803,2.2696893339416633,-1.5264859267413424
1748372967.489092,-0.3506898769643436,2.1850112857462642,-1.5519699566951817
1748372967.586599,-0.3437784972748974,2.0829229717489373,-1.555180068203794
1748372967.687947,-0.35034051228743346,1.9814573287743684,-1.5738734044360712
1748372967.786522,-0.3551656532714822,1.8816171180257566,-1.5723900746063382
1748372967.885841,-0.3553224387374514,1.783241871893976,-1.5420548241756284
1748372967.985687,-0.3585969221758798,1.694307835731295,-1.5096829678607193
1748372968.086819,-0.36195101704579646,1.611902084426725,-1.456762440680762
1748372968.184955,-0.3504426719158922,1.5191393105623696,-1.4022337707677452
1748372968.287085,-0.3396951680126208,1.4229496624274942,-1.3503592574166339
1748372968.385571,-0.3142462569690898,1.3232745169250544,-1.3041664912927715
1748372968.487919,-0.2873274029398667,1.2168647613931638,-1.242244496829307
1748372968.585269,-0.25621369822926576,1.125597493633422,-1.1826706582106883
1748372968.683978,-0.21101914107068698,1.0246514704351855,-1.1110933156804157
1748372968.785044,-0.16038125866907915,0.931745746431135,-1.0435634570063366
1748372968.885132,-0.1051367627360622,0.8406791246146419,-0.9844357839383217
1748372968.984573,-0.04434961886797262,0.7540873563126178,-0.9288949671559986
1748372969.083941,0.012825918612996867,0.6708815321179253,-0.8689186027108996
1748372969.184175,0.08485439503589398,0.5963142800273582,-0.8064638849638972
1748372969.283705,0.15548720116998127,0.5208694859280998,-0.7516472191019237
1748372969.385678,0.2292773635305667,0.45189944559765927,-0.696696970370508
1748372969.482941,0.30297031822957354,0.39003142505746347,-0.6710506437200738
1748372969.586138,0.3900060068449689,0.32293092390373523,-0.629481589419169
1748372969.683745,0.4772902322748742,0.26105547692304487,-0.5912930419067146
1748372969.782116,0.5695805547838066,0.1976497833628672,-0.5116309643941102
1748372969.882768,0.6649709213735018,0.14406385836787994,-0.320012596665208
1748372969.982402,0.7773248408576077,0.11193279442925252,-0.12567863864426215
1748372970.082895,0.8843073873479825,0.09841613281158157,0.059251616716350056
1748372970.181489,0.9944264704851397,0.1072436217096513,0.11825885783165627
1748372970.281406,1.1151127567018602,0.11079259011052933,0.10751365743215513
1748372970.38324,1.2374806131772162,0.12249593293116057,0.08100891517274246
1748372970.484757,1.376357389396993,0.13711858721859294,0.06821341920970858
1748372970.581619,1.5101193530185366,0.1488469427251644,0.051374904603179755
1748372970.681347,1.6446972024853854,0.15035493514935183,0.04147401329214544
1748372970.781592,1.77197228352088,0.14700319751254298,0.037478206089936454
1748372970.880789,1.8906133335022184,0.15145173425806302,0.04148187545151687
1748372970.988357,2.016774030928848,0.1548699227213728,0.046290938182186304
1748372971.082648,2.1157108675023473,0.15822977457192877,0.057019546802257556
1748372971.179736,2.22927635602745,0.1678748854384544,0.07080730995041543
1748372971.280342,2.3409198696272875,0.17412297522325204,0.06950897908061736
1748372971.381109,2.4553476502429756,0.17694283295222313,0.06713373176803611
1748372971.482876,2.5680831121128675,0.17985982780428333,0.0702943375406172
1748372971.581423,2.681589034027833,0.1868625496971017,0.073921949699043
1748372971.685346,2.8099070087716447,0.19636538014258953,0.07754954048833587
1748372971.784298,2.9560255639880935,0.21160169707435017,0.06892232008800592
1748372971.879852,3.079272759265154,0.2232280806621567,0.05332888488850381
1748372971.97986,3.2151728767333,0.23207909398896742,0.03801811359275065
